NOME,FASE_2022,TURMA_2022,ANO_INGRESSO_2022,BOLSISTA_2022,INDE_2022,CG_2022,CF_2022,CT_2022,PEDRA_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,NOTA_PORT_2022,NOTA_MAT_2022,NOTA_ING_2022,QTD_AVAL_2022,IPP_2022,REC_AVA_1_2022,REC_AVA_2_2022,REC_AVA_3_2022,REC_AVA_4_2022,INDICADO_BOLSA_2022,PONTO_VIRADA_2022,IPV_2022,IAN_2022,NIVEL_IDEAL_2022
ALUNO-1128,5.0,B,2018.0,Sim,828217875925926.0,64.0,8.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,9056712962962960,8.75,8666666666666660,8166666666666660,8166666666666660,9666666666666660,3.0,6458333333333330,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,,Não,Sim,94166775,5.0,Fase 6 (2º EM)
ALUNO-1130,3.0,K,2019.0,Sim,8815164203703700.0,10.0,1.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,9907407407407400,6.25,9111111111111110,9666666666666660,8333333333333330,9333333333333330,4.0,828125,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase + Bolsa,Não,Não,8208337499999990,10.0,Fase 3 (7º e 8º ano)
ALUNO-1135,0.0,Y,2022.0,Não,7369327063492060.0,371.0,112.0,8.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,8317460317460310,2024-05-07 00:00:00,2024-05-09 00:00:00,9833333333333330,8266666666666660,,2.0,3125,Promovido de Fase,Mantido na Fase atual,,,Não,Não,7416665,5.0,Fase 1 (4º ano)
ALUNO-1136,5.0,B,2019.0,Não,7367519229847490.0,372.0,23.0,9.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,708333,8088984204793020,8125,7477777777777770,4833333333333330,8166666666666660,9433333333333330,3.0,5833333333333330,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,,Sim,Não,82500025,5.0,Fase 6 (2º EM)
ALUNO-1138,4.0,B,2022.0,Não,828325764036921.0,63.0,7.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2024-05-07 00:00:00,8683646812957150,2024-05-07 00:00:00,7888888888888880,7666666666666660,7666666666666660,8333333333333330,4.0,4375-08-01 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Não,81250025,10.0,Fase 4 (9º ano)
ALUNO-1141,3.0,D,2019.0,Não,5604466564270150.0,774.0,115.0,8.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,708333,4647331154684090,2024-05-07 00:00:00,6166666666666660,5.0,2024-05-07 00:00:00,6.0,4.0,5.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não,Não,491667,5.0,Fase 5 (1º EM)
ALUNO-1144,0.0,M,2022.0,Não,6921727523809520.0,520.0,147.0,6.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,6785714285714280,5.0,8083333333333330,9333333333333330,6833333333333330,,2.0,3125-05-01 00:00:00,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,708333,5.0,Fase 1 (4º ano)
ALUNO-1150,1.0,G,2018.0,Não,7181471298245610.0,436.0,111.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,8771929824561400,5.0,6416666666666660,4833333333333330,8.0,,2.0,9375-05-01 00:00:00,Promovido de Fase,Promovido de Fase,,,Não,Não,8.25,5.0,Fase 2 (5º e 6º ano)
ALUNO-1151,4.0,L,2021.0,Não,6797050461511660.0,556.0,49.0,10.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,7850182863113890,5625,6744444444444440,2024-05-06 00:00:00,6333333333333330,7399999999999990,4.0,640625,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Não,6499995,5.0,Fase 5 (1º EM)
ALUNO-1152,2.0,B,2022.0,Não,8143057777777770.0,102.0,14.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,9055555555555550,2024-05-07 00:00:00,7.0,6.0,8.0,,3.0,6041666666666660,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Não,7888890000000000,10.0,Fase 2 (5º e 6º ano)
ALUNO-1153,3.0,E,2022.0,Não,6050593571428570.0,718.0,101.0,9.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,7357142857142850,2024-05-07 00:00:00,3.75,3.0,2024-05-04 00:00:00,,4.0,6875,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,549999,5.0,Fase 4 (9º ano)
ALUNO-1154,1.0,L,2022.0,Não,7216203925925920.0,422.0,108.0,9.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,783334,962962962962963,2024-05-07 00:00:00,6.25,3.0,2024-05-09 00:00:00,,3.0,5625,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7222219999999990,5.0,Fase 2 (5º e 6º ano)
ALUNO-1155,0.0,G,2021.0,Não,7973275077441070.0,149.0,41.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,8053872053872050,2024-05-07 00:00:00,7583333333333330,8166666666666660,7.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,791666,10.0,ALFA  (2º e 3º ano)
ALUNO-1156,4.0,B,2019.0,Não,5562542284489450.0,778.0,71.0,13.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,6168615866891720,2024-05-07 00:00:00,5555555555555550,6666666666666660,6833333333333330,3166666666666660,4.0,734375,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Sim,Não,6166665,5.0,Fase 5 (1º EM)
ALUNO-1159,6.0,A,2019.0,Sim,7875768381520720.0,177.0,7.0,7.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,900661079649251,6875,6844444444444440,2024-05-08 00:00:00,4266666666666660,7766666666666660,4.0,8125,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Não,Sim,8944446666666660,5.0,Fase 7 (3º EM)
ALUNO-1161,4.0,L,2018.0,Não,6775990920062690.0,562.0,50.0,11.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,833334,7333072100313470,5625,2024-05-06 00:00:00,4666666666666660,2024-05-06 00:00:00,8333333333333330,4.0,671875,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase + Bolsa,Sim,Não,72083375,5.0,Fase 6 (2º EM)
ALUNO-1162,0.0,V,2022.0,Não,7300023367521360.0,395.0,115.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8500020000000000,8504273504273500,2024-05-07 00:00:00,7183333333333330,8566666666666660,2024-08-05 00:00:00,,2.0,5625,Promovido de Fase,Mantido na Fase atual,,,Não,Não,2024-05-07 00:00:00,5.0,Fase 2 (5º e 6º ano)
ALUNO-1163,7.0,D,2022.0,Não,6944792333333330.0,508.0,9.0,6.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,958335,9166666666666660,2024-05-07 00:00:00,3.75,7.0,0.5,,4.0,703125,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Sim,Não,7249995,5.0,Fase 8 (Universitários)
ALUNO-1165,4.0,B,2019.0,Não,6926393898268390.0,516.0,42.0,7.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,666667,6449675324675320,2024-05-07 00:00:00,6666666666666660,6.0,5333333333333330,8666666666666660,4.0,828125,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Não,77916675,5.0,Fase 5 (1º EM)
ALUNO-1167,2.0,I,2019.0,Não,7184480244200240.0,435.0,66.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8000020000000000,8887667887667880,2024-05-07 00:00:00,2024-05-03 00:00:00,2.0,5.0,,3.0,6458333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7555556666666660,10.0,Fase 2 (5º e 6º ano)
ALUNO-1168,1.0,M,2020.0,Não,7180380522045850.0,438.0,112.0,9.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,891668,827689594356261,2024-05-07 00:00:00,6666666666666660,6833333333333330,2024-05-06 00:00:00,,3.0,5833333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7333333333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1169,2.0,F,2022.0,Não,7502992564102560.0,308.0,46.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,641668,9487179487179480,5.0,7.25,2024-05-06 00:00:00,8.0,,3.0,6.25,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6944443333333330,10.0,Fase 2 (5º e 6º ano)
ALUNO-1170,1.0,H,2019.0,Não,6281145375891420.0,691.0,167.0,7.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,6009891879457090,2024-05-07 00:00:00,4.75,4333333333333330,5166666666666660,,2.0,5625,Mantido na Fase atual,Promovido de Fase,,,Não,Não,6833325,5.0,Fase 2 (5º e 6º ano)
ALUNO-1171,4.0,F,2019.0,Sim,863847438888889.0,24.0,3.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,9895833333333330,5625,7911111111111110,9666666666666660,7666666666666660,2024-04-06 00:00:00,4.0,8125-07-01 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Não,Sim,95000075,10.0,Fase 3 (7º e 8º ano)
ALUNO-1174,6.0,A,2019.0,Sim,4949617787439610.0,825.0,18.0,18.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,5366847826086950,5.0,5877777777777770,2333333333333330,2024-03-05 00:00:00,10.0,4.0,5625-06-01 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase,Não,Não,5222213333333330,5.0,Fase 7 (3º EM)
ALUNO-1176,6.0,A,2017.0,Sim,8523222128427120.0,31.0,4.0,4.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,8940746753246750,2024-05-07 00:00:00,8555555555555550,9.0,7.0,9666666666666660,4.0,890625,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,Sim,9833343333333330,5.0,Fase 7 (3º EM)
ALUNO-1177,1.0,J,2022.0,Não,7064253429951690.0,466.0,119.0,10.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,9015700483091780,2024-05-07 00:00:00,4916666666666660,4333333333333330,2024-05-05 00:00:00,,3.0,5833333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7222223333333330,5.0,Fase 2 (5º e 6º ano)
ALUNO-1179,2.0,L,2022.0,Não,6646760592592590.0,607.0,102.0,14.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,841668,962962962962963,2024-05-07 00:00:00,2.25,0.5,4.0,,3.0,6458333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7666666666666660,5.0,Fase 3 (7º e 8º ano)
ALUNO-1180,2.0,P,2022.0,Não,6142593037037030.0,703.0,129.0,9.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,6018518518518510,2024-05-07 00:00:00,7.0,6.0,8.0,,3.0,6666666666666660,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,8111113333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1181,1.0,J,2019.0,Não,7455557555555550.0,333.0,87.0,7.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,9444444444444440,2024-05-07 00:00:00,7083333333333330,6166666666666660,8.0,,3.0,5833333333333330,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Não,Não,7333333333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1182,0.0,R,2021.0,Não,7886571512820510.0,175.0,47.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,9097435897435890,5.0,9616666666666660,2024-07-09 00:00:00,9533333333333330,,2.0,4375-03-01 00:00:00,Promovido de Fase,Mantido na Fase atual,,,Não,Não,7249995,10.0,ALFA  (2º e 3º ano)
ALUNO-1184,1.0,U,2022.0,Não,7475002333333330.0,326.0,85.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,9666666666666660,2024-05-07 00:00:00,6.0,5.0,7.0,,2.0,6.25,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7833335,5.0,Fase 2 (5º e 6º ano)
ALUNO-1185,1.0,A,2022.0,Não,7461113333333330.0,329.0,86.0,7.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,750002,9666666666666660,2024-05-07 00:00:00,7.0,6.0,8.0,,3.0,5833333333333330,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7722223333333330,5.0,Fase 2 (5º e 6º ano)
ALUNO-1186,3.0,M,2022.0,Não,4733141106060600.0,838.0,136.0,15.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,541665,453030303030303,2024-05-07 00:00:00,2024-05-02 00:00:00,5.0,0.0,,4.0,9375-05-01 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não,Não,47083275,5.0,Fase 4 (9º ano)
ALUNO-1190,3.0,M,2019.0,Não,6929611095238090.0,514.0,66.0,4.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,7413690476190470,6875,5000000000000000,6666666666666660,2024-05-05 00:00:00,2833333333333330,4.0,734375,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,Sim,Não,6166655,10.0,Fase 3 (7º e 8º ano)
ALUNO-1191,4.0,F,2017.0,Sim,8180903944444440.0,89.0,9.0,3.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2024-05-07 00:00:00,9333333333333330,5.0,7888888888888880,2024-05-07 00:00:00,7166666666666660,9.0,4.0,828125,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Não,82916725,10.0,Fase 4 (9º ano)
ALUNO-1192,2.0,K,2022.0,Não,6725002000000000.0,578.0,94.0,6.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8000020000000000,9666666666666660,2024-05-07 00:00:00,3.25,1.0,2024-05-05 00:00:00,,3.0,6.25,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7333333333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1194,1.0,A,2022.0,Não,7677713417989410.0,242.0,63.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,8756613756613750,2024-05-07 00:00:00,7083333333333330,8166666666666660,6.0,,3.0,6041666666666660,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Não,8277776666666660,5.0,Fase 2 (5º e 6º ano)
ALUNO-1195,4.0,A,2020.0,Sim,8645932539215680.0,22.0,2.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2024-05-07 00:00:00,9419934640522870,8125,7955555555555550,6666666666666660,2024-05-07 00:00:00,2024-07-09 00:00:00,4.0,8.75,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Sim,86666725,10.0,Fase 3 (7º e 8º ano)
ALUNO-1199,0.0,L,2021.0,Não,7645834666666660.0,255.0,71.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,10.0,2024-05-07 00:00:00,7083333333333330,7.0,7166666666666660,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,758333,5.0,Fase 2 (5º e 6º ano)
ALUNO-1202,1.0,U,2022.0,Não,7451335164578110.0,335.0,88.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8000020000000000,8798329156223890,2024-05-07 00:00:00,6916666666666660,2024-05-06 00:00:00,7333333333333330,,2.0,6.25,Promovido de Fase,Promovido de Fase,,,Não,Não,816667,5.0,Fase 2 (5º e 6º ano)
ALUNO-1203,0.0,H,2022.0,Não,8154543650793650.0,96.0,26.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,8670634920634920,8125,8133333333333330,2024-05-08 00:00:00,7766666666666660,,2.0,3125-05-01 00:00:00,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,724999,10.0,ALFA  (2º e 3º ano)
ALUNO-1204,1.0,P,2021.0,Não,7750398603174600.0,216.0,55.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,9682539682539680,6875,7333333333333330,7.0,7666666666666660,,3.0,6041666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7777776666666660,5.0,Fase 2 (5º e 6º ano)
ALUNO-1206,1.0,B,2021.0,Não,8072224444444440.0,124.0,29.0,4.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8500020000000000,888888888888889,2024-05-07 00:00:00,8.0,7833333333333330,8166666666666660,,3.0,5833333333333330,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não,Não,7555556666666660,10.0,Fase 1 (4º ano)
ALUNO-1207,2.0,L,2022.0,Não,7940280666666660.0,159.0,21.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,10.0,2024-05-07 00:00:00,2024-05-07 00:00:00,10.0,5.0,,3.0,6458333333333330,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,8222226666666660,5.0,Fase 3 (7º e 8º ano)
