NOME,FASE_2021,TURMA_2021,INSTITUICAO_ENSINO_ALUNO_2021,SINALIZADOR_INGRESSANTE_2021,PEDRA_2021,INDE_2021,IAA_2021,IEG_2021,IPS_2021,IDA_2021,IPP_2021,REC_EQUIPE_1_2021,REC_EQUIPE_2_2021,REC_EQUIPE_3_2021,REC_EQUIPE_4_2021,PONTO_VIRADA_2021,IPV_2021,IAN_2021,NIVEL_IDEAL_2021,DEFASAGEM_2021
ALUNO-1167,2.0,G,Escola Pública,Veterano,Ágata,6294,10.0,2024-03-06 00:00:00,2024-05-07 00:00:00,2024-08-01 00:00:00,2024-09-06 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-02-06 00:00:00,10.0,Nível 2 (5o e 6o ano),0.0
ALUNO-1168,1.0,M,Escola Pública,Veterano,Ametista,8104,2024-05-09 00:00:00,2024-06-09 00:00:00,2024-05-07 00:00:00,2024-09-06 00:00:00,2024-01-08 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,9.0,5.0,Nível 3 (7o e 8o ano),-2.0
ALUNO-1170,1.0,E,Escola Pública,Veterano,Quartzo,4275,2024-05-09 00:00:00,2024-03-01 00:00:00,2024-01-08 00:00:00,0.0,2024-03-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-02-05 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1171,3.0,F,Rede Decisão,Veterano,Topázio,9025,2024-08-08 00:00:00,2024-09-08 00:00:00,2024-03-06 00:00:00,2024-02-09 00:00:00,2024-02-09 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Sim,2024-09-09 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1174,6.0,C,Rede Decisão,Veterano,Ágata,6775,2024-03-08 00:00:00,2024-02-07 00:00:00,2024-08-03 00:00:00,6.0,2024-07-06 00:00:00,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não,2024-03-06 00:00:00,10.0,Nível 6 (2o EM),0.0
ALUNO-1175,1.0,J,Escola Pública,Veterano,Ágata,5915,8.0,2024-03-06 00:00:00,2024-05-07 00:00:00,2024-02-02 00:00:00,2024-04-08 00:00:00,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-07-06 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1176,5.0,B,Rede Decisão,Veterano,Ametista,8003,2024-02-09 00:00:00,2024-09-06 00:00:00,2024-01-08 00:00:00,2024-05-08 00:00:00,2024-04-08 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Sim,2024-03-09 00:00:00,5.0,Nível 6 (2o EM),-1.0
ALUNO-1181,1.0,F,Escola Pública,Veterano,Ametista,7961,9.0,2024-06-09 00:00:00,2024-06-05 00:00:00,2024-06-07 00:00:00,2024-01-08 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-07-08 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1182,0.0,L,Escola Pública,Ingressante,Ametista,7006,2024-04-07 00:00:00,2024-03-08 00:00:00,2024-05-07 00:00:00,2024-04-04 00:00:00,2024-06-06 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-06-06 00:00:00,10.0,ALFA  (2o e 3o ano),0.0
ALUNO-1183,1.0,B,Escola Pública,Ingressante,Ametista,7614,2024-05-08 00:00:00,2024-02-09 00:00:00,2024-05-07 00:00:00,2024-04-06 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-03-08 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1190,2.0,M,Escola Pública,Veterano,Ametista,7554,2024-05-08 00:00:00,2024-08-08 00:00:00,2024-05-07 00:00:00,2024-01-06 00:00:00,2024-01-08 00:00:00,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,2024-03-08 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1191,3.0,A,Rede Decisão,Ingressante,Quartzo,4615,2024-05-07 00:00:00,2024-05-02 00:00:00,2024-04-04 00:00:00,2024-09-01 00:00:00,2024-01-07 00:00:00,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,2024-02-04 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1195,3.0,B,Escola Pública,Veterano,Topázio,8322,2024-02-09 00:00:00,2024-06-08 00:00:00,2024-05-07 00:00:00,2024-04-07 00:00:00,2024-09-07 00:00:00,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Não,2024-03-08 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1196,7.0,A,Escola Pública,Ingressante,Ametista,7892,2024-02-09 00:00:00,2024-09-06 00:00:00,2024-05-07 00:00:00,2024-01-06 00:00:00,2024-03-08 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,9.0,10.0,ERRO,0.0
ALUNO-1197,7.0,A,Rede Decisão,Veterano,Ametista,8040,2024-03-08 00:00:00,2024-03-08 00:00:00,2024-05-07 00:00:00,2024-08-07 00:00:00,2024-08-07 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,2024-03-07 00:00:00,10.0,Nível 7 (3o EM),0.0
ALUNO-1198,2.0,J,Escola Pública,Veterano,Quartzo,4814,2024-05-09 00:00:00,2024-03-03 00:00:00,5.0,2024-04-02 00:00:00,2024-07-06 00:00:00,Alocado em Fase anterior,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-03-05 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1199,0.0,S,Escola Pública,Ingressante,Ametista,7025,2024-05-08 00:00:00,2024-03-08 00:00:00,2024-05-07 00:00:00,2024-09-04 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-07-07 00:00:00,5.0,Nível 1 (4o ano),-1.0
ALUNO-1201,7.0,A,Rede Decisão,Veterano,Ametista,7031,2024-01-07 00:00:00,2024-01-06 00:00:00,2024-06-05 00:00:00,2024-05-06 00:00:00,2024-01-08 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,2024-01-07 00:00:00,10.0,Nível 7 (3o EM),0.0
ALUNO-1204,1.0,G,Escola Pública,Ingressante,Topázio,8797,10.0,2024-06-09 00:00:00,2024-05-07 00:00:00,2024-09-06 00:00:00,2024-03-08 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Não avaliado,Sim,2024-06-09 00:00:00,10.0,Nível 1 (4o ano),0.0
ALUNO-1205,2.0,A,Escola Pública,Veterano,Ametista,8040,2024-05-08 00:00:00,2024-02-09 00:00:00,2024-05-07 00:00:00,2024-05-05 00:00:00,2024-03-07 00:00:00,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,2024-09-08 00:00:00,10.0,Nível 2 (5o e 6o ano),0.0
ALUNO-1206,0.0,T,Escola Pública,Ingressante,Topázio,8871,2024-05-08 00:00:00,10.0,2024-05-07 00:00:00,2024-06-07 00:00:00,2024-01-08 00:00:00,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Sim,2024-07-09 00:00:00,10.0,ALFA  (2o e 3o ano),0.0
ALUNO-1210,0.0,L,Escola Pública,Ingressante,Topázio,8250,8.0,10.0,2024-05-07 00:00:00,2024-08-06 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.0,10.0,ALFA  (2o e 3o ano),0.0
ALUNO-1211,0.0,L,Escola Pública,Ingressante,Ágata,6748,2024-04-08 00:00:00,2024-07-06 00:00:00,2024-05-07 00:00:00,2024-08-04 00:00:00,2024-06-06 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-01-06 00:00:00,10.0,ALFA  (2o e 3o ano),0.0
ALUNO-1212,1.0,G,Escola Pública,Ingressante,Ágata,5703,9.0,2024-02-04 00:00:00,2024-03-06 00:00:00,2024-03-03 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-02-07 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1214,1.0,M,Escola Pública,Ingressante,Ametista,7496,10.0,10.0,2024-05-07 00:00:00,3.0,2024-01-08 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,2024-02-09 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1215,1.0,B,Escola Pública,Ingressante,Ametista,7401,2024-05-09 00:00:00,10.0,2024-05-02 00:00:00,2024-03-06 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-04-08 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1217,3.0,A,Rede Decisão,Veterano,Ametista,8181,2024-08-08 00:00:00,2024-06-08 00:00:00,2024-05-07 00:00:00,2024-06-07 00:00:00,2024-02-09 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Sim,2024-05-09 00:00:00,5.0,Nível 4 (9o ano),-1.0
ALUNO-1219,5.0,B,Rede Decisão,Veterano,Ametista,8201,2024-09-07 00:00:00,2024-05-07 00:00:00,2024-05-07 00:00:00,2024-09-07 00:00:00,2024-06-08 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,2024-06-08 00:00:00,10.0,Nível 4 (9o ano),1.0
ALUNO-1221,2.0,N,Escola Pública,Ingressante,Topázio,8618,9.0,10.0,2024-05-07 00:00:00,8.0,2024-08-09 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Sim,2024-04-09 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1223,2.0,R,Escola Pública,Veterano,Ágata,6779,2024-08-06 00:00:00,2024-03-08 00:00:00,2024-01-08 00:00:00,2024-07-04 00:00:00,2024-01-08 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-08-06 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1226,2.0,R,Escola Pública,Veterano,Ágata,6621,2024-03-05 00:00:00,2024-03-08 00:00:00,2024-01-08 00:00:00,2024-07-04 00:00:00,2024-01-08 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-08-06 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1228,3.0,L,Escola Pública,Veterano,Quartzo,3603,0.0,0.6,2024-05-07 00:00:00,2024-01-03 00:00:00,2024-03-06 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-05-02 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1229,1.0,J,Escola Pública,Veterano,Ágata,5588,2024-05-09 00:00:00,2024-08-05 00:00:00,2024-04-04 00:00:00,0.7,2024-01-08 00:00:00,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-09-07 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1230,4.0,G,Rede Decisão,Veterano,Ametista,7714,2024-01-07 00:00:00,2024-06-08 00:00:00,2024-09-06 00:00:00,2024-08-05 00:00:00,2024-01-08 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não,2024-01-08 00:00:00,10.0,Nível 3 (7o e 8o ano),1.0
ALUNO-1231,2.0,E,Escola Pública,Veterano,Quartzo,4133,0.0,2024-07-01 00:00:00,2024-03-06 00:00:00,2024-01-03 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-05-06 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1232,2.0,H,Escola Pública,Veterano,Quartzo,2717,0.0,0.8,2024-05-07 00:00:00,0.9,2024-03-06 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-05-02 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1233,5.0,F,Rede Decisão,Veterano,Ametista,7416,2024-06-09 00:00:00,2024-07-06 00:00:00,5.0,2024-08-07 00:00:00,2024-07-07 00:00:00,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não,2024-05-06 00:00:00,10.0,Nível 5 (1o EM),0.0
ALUNO-1234,0.0,L,Escola Pública,Ingressante,Ametista,7229,2024-05-08 00:00:00,2024-07-06 00:00:00,2024-05-07 00:00:00,2024-06-05 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-02-07 00:00:00,10.0,ALFA  (2o e 3o ano),0.0
ALUNO-1237,3.0,F,Escola Pública,Ingressante,Quartzo,4372,2024-07-06 00:00:00,2024-02-02 00:00:00,2024-05-07 00:00:00,2024-03-02 00:00:00,2024-01-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-02-04 00:00:00,5.0,Nível 4 (9o ano),-1.0
ALUNO-1239,1.0,R,Escola Pública,Ingressante,Ágata,5574,2024-05-08 00:00:00,2024-08-05 00:00:00,2024-05-07 00:00:00,2.0,2024-03-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-09-05 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1240,2.0,K,Escola Pública,Ingressante,Ametista,6917,2024-04-07 00:00:00,2024-09-07 00:00:00,2024-05-07 00:00:00,2024-03-04 00:00:00,2024-09-07 00:00:00,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,2024-05-08 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1242,1.0,G,Escola Pública,Ingressante,Quartzo,5507,2024-04-07 00:00:00,2024-06-04 00:00:00,2024-05-07 00:00:00,2024-04-02 00:00:00,2024-01-08 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-06-06 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1244,1.0,B,Escola Pública,Veterano,Ametista,7389,10.0,2024-08-08 00:00:00,2024-05-07 00:00:00,2024-08-05 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-04-07 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1248,3.0,G,Rede Decisão,Veterano,Ágata,6047,2024-02-09 00:00:00,2024-09-03 00:00:00,2024-06-05 00:00:00,2024-05-06 00:00:00,2024-07-07 00:00:00,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,2024-01-06 00:00:00,5.0,Nível 4 (9o ano),-1.0
ALUNO-1250,3.0,R,Escola Pública,Veterano,Ágata,6343,2024-07-06 00:00:00,2024-08-05 00:00:00,2024-09-06 00:00:00,2024-08-05 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,2024-01-07 00:00:00,5.0,Nível 4 (9o ano),-1.0
ALUNO-1251,3.0,M,Escola Pública,Veterano,Ametista,7789,2024-08-08 00:00:00,2024-02-07 00:00:00,2024-03-06 00:00:00,2024-01-08 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,2024-04-07 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1254,3.0,C,Escola Pública,Veterano,Ametista,7379,2024-02-09 00:00:00,2024-08-05 00:00:00,2024-05-07 00:00:00,2024-08-06 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase + Bolsa,Mantido na Fase atual,Não avaliado,Não,2024-02-07 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1256,5.0,A,Escola Pública,Veterano,Ágata,6541,2024-02-09 00:00:00,2024-05-07 00:00:00,2024-05-07 00:00:00,2024-06-03 00:00:00,2024-07-07 00:00:00,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,2024-09-06 00:00:00,5.0,Nível 6 (2o EM),-1.0
ALUNO-1260,1.0,C,Escola Pública,Veterano,Ágata,6163,9.0,5.0,2024-05-07 00:00:00,2024-09-03 00:00:00,2024-07-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-03-07 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1264,2.0,E,Escola Pública,Veterano,Ágata,6254,8.0,2024-02-04 00:00:00,2024-01-08 00:00:00,2024-01-03 00:00:00,2024-03-07 00:00:00,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,2024-03-07 00:00:00,10.0,Nível 2 (5o e 6o ano),0.0
ALUNO-1266,3.0,R,Escola Pública,Ingressante,Quartzo,4817,10.0,2024-03-03 00:00:00,2024-06-05 00:00:00,2024-08-01 00:00:00,2024-09-06 00:00:00,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não avaliado,Não,2024-08-02 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1268,1.0,A,Escola Pública,Ingressante,Ametista,6978,8.0,2024-05-07 00:00:00,2024-05-07 00:00:00,5.0,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-04-08 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1275,1.0,G,Escola Pública,Veterano,Topázio,8468,2024-05-09 00:00:00,2024-06-09 00:00:00,2024-05-07 00:00:00,2024-08-07 00:00:00,2024-03-08 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,2024-08-09 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1278,0.0,P,Escola Pública,Veterano,Ágata,5671,8.0,2024-02-04 00:00:00,2024-05-07 00:00:00,2024-06-04 00:00:00,2024-03-06 00:00:00,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-02-06 00:00:00,5.0,Nível 2 (5o e 6o ano),-2.0
ALUNO-1279,5.0,L,Escola Pública,Ingressante,Quartzo,4729,2024-03-08 00:00:00,2024-09-01 00:00:00,0.0,2024-08-03 00:00:00,2024-03-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,2024-01-05 00:00:00,10.0,Nível 5 (1o EM),0.0
ALUNO-1285,1.0,J,Escola Pública,Veterano,Topázio,8407,9.0,10.0,2024-05-07 00:00:00,2024-09-05 00:00:00,2024-07-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,2024-01-09 00:00:00,10.0,Nível 1 (4o ano),0.0
ALUNO-1286,0.0,K,Escola Pública,Ingressante,Ametista,8015,10.0,2024-03-08 00:00:00,2024-05-07 00:00:00,2024-05-06 00:00:00,2024-08-07 00:00:00,Mantido na Fase atual,Mantido na Fase + Bolsa,Não avaliado,Não avaliado,Não,2024-06-07 00:00:00,10.0,ALFA  (2o e 3o ano),0.0
ALUNO-1287,0.0,J,Escola Pública,Veterano,Ametista,7546,8.0,10.0,2024-05-07 00:00:00,2024-03-05 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-04-08 00:00:00,5.0,Nível 2 (5o e 6o ano),-2.0
ALUNO-1288,7.0,A,Rede Decisão,Veterano,Ágata,6787,2024-08-08 00:00:00,2024-02-07 00:00:00,2024-06-05 00:00:00,2024-08-05 00:00:00,2024-07-06 00:00:00,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não,2024-04-05 00:00:00,10.0,Nível 7 (3o EM),0.0
ALUNO-1289,2.0,L,Escola Pública,Veterano,Ágata,6860,2024-05-08 00:00:00,2024-09-07 00:00:00,2024-05-07 00:00:00,2024-08-04 00:00:00,2024-09-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-01-07 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1292,3.0,A,Rede Decisão,Veterano,Topázio,8614,2024-06-09 00:00:00,2024-07-09 00:00:00,2024-05-07 00:00:00,2024-07-06 00:00:00,2024-08-08 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Não,2024-07-08 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1296,1.0,G,Escola Pública,Veterano,Ágata,6844,2024-05-09 00:00:00,2024-08-08 00:00:00,2024-05-07 00:00:00,2024-05-03 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-02-07 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1298,0.0,O,Escola Pública,Veterano,Ametista,7521,10.0,2024-03-08 00:00:00,2024-05-07 00:00:00,2024-04-06 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2024-08-07 00:00:00,5.0,Nível 1 (4o ano),-1.0
ALUNO-1299,7.0,A,Rede Decisão,Veterano,Ametista,7936,2024-01-07 00:00:00,2024-03-08 00:00:00,2024-05-07 00:00:00,2024-02-07 00:00:00,2024-03-08 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,2024-08-07 00:00:00,10.0,Nível 7 (3o EM),0.0
ALUNO-1300,1.0,J,Escola Pública,Ingressante,Ametista,7297,9.0,2024-08-08 00:00:00,2024-05-07 00:00:00,2024-03-05 00:00:00,2024-09-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,2024-08-07 00:00:00,5.0,Nível 2 (5o e 6o ano),-1.0
ALUNO-1301,3.0,D,Escola Pública,Ingressante,Ametista,7983,2024-06-09 00:00:00,2024-05-07 00:00:00,2024-05-07 00:00:00,6.0,2024-03-08 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,2024-07-08 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1302,1.0,R,Escola Pública,Veterano,Quartzo,3827,0.0,2024-03-03 00:00:00,2024-05-07 00:00:00,0.6,2024-02-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-03-05 00:00:00,5.0,Nível 3 (7o e 8o ano),-2.0
ALUNO-1307,2.0,B,Escola Pública,Ingressante,Ametista,6917,7.0,2024-07-06 00:00:00,2024-05-07 00:00:00,2024-08-04 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-02-07 00:00:00,10.0,Nível 2 (5o e 6o ano),0.0
ALUNO-1308,3.0,D,Escola Pública,Ingressante,Quartzo,4892,2024-01-07 00:00:00,2024-03-03 00:00:00,2024-05-02 00:00:00,2024-03-02 00:00:00,2024-05-07 00:00:00,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,2024-08-07 00:00:00,5.0,Nível 4 (9o ano),-1.0
ALUNO-1310,3.0,A,Escola Pública,Ingressante,Ágata,6625,2024-02-09 00:00:00,2024-03-05 00:00:00,2024-05-07 00:00:00,2024-05-03 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,2024-02-07 00:00:00,10.0,Nível 3 (7o e 8o ano),0.0
ALUNO-1315,2.0,B,Rede Decisão,Veterano,Quartzo,5075,2024-09-08 00:00:00,2024-08-03 00:00:00,2024-04-04 00:00:00,2024-03-04 00:00:00,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-07-05 00:00:00,5.0,Nível 3 (7o e 8o ano),-1.0
ALUNO-1319,2.0,R,Escola Pública,Veterano,Ametista,7572,2024-04-06 00:00:00,2024-03-08 00:00:00,5.0,2024-03-06 00:00:00,2024-01-08 00:00:00,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,2024-04-08 00:00:00,10.0,Nível 2 (5o e 6o ano),0.0
ALUNO-1323,2.0,N,Escola Pública,Veterano,Ametista,7518,8.0,2024-08-08 00:00:00,2024-06-05 00:00:00,2024-01-05 00:00:00,2024-09-07 00:00:00,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,2024-09-07 00:00:00,10.0,Nível 2 (5o e 6o ano),0.0
ALUNO-1324,2.0,J,Escola Pública,Veterano,Ametista,7186,2024-05-08 00:00:00,2024-08-08 00:00:00,2024-05-07 00:00:00,2024-04-03 00:00:00,2024-05-07 00:00:00,Alocado em Fase anterior,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-01-07 00:00:00,10.0,Nível 2 (5o e 6o ano),0.0
ALUNO-1326,2.0,K,Escola Pública,Veterano,Quartzo,4396,9.0,2024-08-03 00:00:00,2024-06-05 00:00:00,2024-03-01 00:00:00,2024-09-06 00:00:00,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Não,2024-07-03 00:00:00,5.0,Nível 4 (9o ano),-2.0
ALUNO-1330,4.0,E,Escola Pública,Veterano,Ametista,7117,2024-08-08 00:00:00,2024-03-08 00:00:00,2024-05-07 00:00:00,2024-05-05 00:00:00,2024-05-07 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,2024-03-07 00:00:00,5.0,Nível 5 (1o EM),-1.0
ALUNO-1332,0.0,R,Escola Pública,Ingressante,Topázio,8775,10.0,10.0,2024-05-07 00:00:00,2024-06-06 00:00:00,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Sim,2024-08-09 00:00:00,10.0,ALFA  (2o e 3o ano),0.0
ALUNO-1334,0.0,T,Escola Pública,Ingressante,Topázio,8821,2024-05-08 00:00:00,10.0,2024-05-07 00:00:00,2024-04-07 00:00:00,2024-01-08 00:00:00,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Sim,2024-07-09 00:00:00,10.0,ALFA  (2o e 3o ano),0.0
ALUNO-1335,2.0,G,Rede Decisão,Ingressante,Quartzo,4831,0.0,2024-08-03 00:00:00,2024-05-07 00:00:00,2024-04-03 00:00:00,2024-07-06 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,2024-09-04 00:00:00,10.0,Nível 2 (5o e 6o ano),0.0
